timestamp,ticker,open_price,high_price,low_price,close_price,volume
6/19/2023,ADA,12208.18,12527.66,11508.11,12196.05,1745494.91
8/7/2023,ETH,14837.08,15665.65,14377.13,15118.32,415085.71
6/25/2023,BTC,9521.22,9704.29,9248.73,9667.21,488410.5
4/28/2023,ETH,22869.54,24518.11,22810.81,22812.25,1120500.49
4/18/2023,LTC,17130.31,17305.08,16811.73,16985.69,988918.75
10/23/2023,ADA,11980.85,12833.26,11975.43,12106,661528.46
2/12/2023,ADA,14823.12,15445.92,14239.95,15359.14,571229.14
12/1/2023,BTC,8236.74,8686.94,8082.37,8175.55,566975.04
2/20/2023,XRP,3872.54,4103.1,3787.62,3883.15,1626451.83
8/12/2023,ETH,15396.1,16322.67,15237.37,16000.17,1506593.82
5/27/2023,ADA,13909.5,14198.1,13285.91,13370.21,710951.05
7/7/2023,XRP,4648.49,4788.29,4425.48,4725.19,14444.05
4/27/2023,ETH,22379.33,23474.11,21502.82,23173.75,1705157.85
7/18/2023,BTC,9141.51,9402.69,8901.12,9018.76,570989.15
1/16/2023,BTC,9122.86,9733.51,8984.49,9711.33,1084707.08
9/23/2023,BTC,9108.29,9651.98,9057.47,9170.53,1474487.38
8/25/2023,XRP,3925.94,4048.77,3870.48,4022,830690.46
9/6/2023,ADA,10318.23,10934.23,10168.73,10771.71,1796371.21
4/19/2023,XRP,5547.25,5855.44,5305.58,5323.51,314522.56
6/4/2023,ADA,14109.25,15126.27,13159.7,14094.8,674007.01
2/6/2023,LTC,18611.46,19210.1,17135.74,18029.38,395891.32
1/25/2023,XRP,3487.53,3765.98,3209.68,3636.28,361957.13
4/25/2023,XRP,4814.62,4933.9,4603.69,4715.24,755233.96
2/5/2023,XRP,3668.36,3933.58,3552,3689.01,193126.88
3/15/2023,ETH,27405.42,28652.74,27317.97,28428.56,388837.14
7/19/2023,BTC,8902.36,9040.17,8536.2,8701.68,1319185.08
1/17/2023,XRP,3441.92,3560.34,3415.15,3453.37,1659348.77
10/16/2023,XRP,2924.71,3073.29,2776.88,2793.99,771280.98
9/11/2023,ETH,21499.12,23026.08,21054.57,21873.95,885566.22
7/18/2023,LTC,20994.29,21235.76,19353.61,21207.15,1734011.15
4/25/2023,ETH,19793.73,21183.14,18684.87,20669.36,1359438.3
11/24/2023,XRP,4188.3,4334.71,3931.42,4035.91,582662.03
4/3/2023,LTC,20155.89,20171.04,19819.95,20010.37,1636692.46
12/16/2023,XRP,4076.7,4125.15,3986.21,4020.25,238486.28
2/26/2023,LTC,16781.67,17737,15770.7,17530.75,364321.5
6/18/2023,LTC,19720.87,21135.26,19616.46,20375.02,633499.27
3/6/2023,ETH,27251.88,27378.73,26317.39,27356.81,1058364.3
10/18/2023,ADA,12256.25,12622.45,11830.44,12619,1919616.73
11/7/2023,BTC,9140.07,9499.82,8643.32,8773.64,1939462.72
2/26/2023,BTC,8869.65,8944.61,8713.22,8895.03,1735083.06
7/16/2023,ADA,9474.06,10075.65,9242.33,9283.03,1147098.7
8/8/2023,LTC,17020.69,17311.78,16431.73,16714.72,466064.84
9/6/2023,ETH,20606.99,21474.84,20246.42,21188.74,392235.63
2/13/2023,BTC,9747.23,10036.54,9264.89,9408.87,90189.23
4/11/2023,BTC,10347.26,10763.91,9772.88,9837.58,92390.99
10/2/2023,BTC,9193.52,9472.58,8532.13,8872.2,1723822.2
1/11/2023,ADA,16352.94,17015.84,15620.73,16063.45,1107262.05
12/20/2023,BTC,9043.25,9708.19,8689.67,9270.91,1143652.05
4/12/2023,BTC,9969.93,10333.58,9587.32,9978.45,867896.79
3/21/2023,XRP,4432.95,4723.45,4121.93,4243.37,1939303.7
4/18/2023,BTC,9254.64,9340.36,8843.22,8904.67,506223.85
3/9/2023,ADA,13479.51,13854.33,12830.44,12961.55,1764460.72
12/12/2023,ADA,13734.93,14353.43,13219.12,13272.42,1066779.36
2/17/2023,XRP,3875.87,4160.54,3816.95,3889.48,157362.84
12/29/2023,LTC,10401.87,10424.63,10173.69,10329.65,1731618.84
1/21/2023,ADA,15184.09,16110.46,14757.98,16049.84,1917291.71
3/13/2023,ADA,13784.69,13844.94,13217.32,13354.74,1272896.12
2/7/2023,XRP,3608.22,3634.26,3441.53,3512.5,373525.31
3/3/2023,ETH,28169.62,28250.38,27647.94,27842.42,1795162.02
10/3/2023,LTC,13353.27,13362.18,13275.54,13288.28,1362165.21
12/3/2023,LTC,11351.64,11408.24,10891.72,11307.86,1128148.54
5/9/2023,BTC,9141.9,9521.54,8913.89,9289.57,866262.97
3/23/2023,ADA,12660.1,13042.79,12053.17,12862.97,1753366.66
5/12/2023,LTC,13712.75,13934.05,13635.09,13706.94,170993.67
3/27/2023,ETH,24941.11,25560.36,23598.95,25108.22,197404.88
9/6/2023,XRP,3357.58,3537.92,3091.99,3213.84,881875.32
12/10/2023,XRP,3907.69,4178.37,3612,4141.32,608843.94
6/15/2023,ETH,20254.59,20888.69,18640.22,20231.25,1542210.27
10/2/2023,XRP,2833.89,3058.79,2819.89,2849.89,348177.97
6/18/2023,ADA,12369.19,13276.54,11763.17,12244.96,1870589.53
8/24/2023,XRP,3839.24,4037.74,3814.33,3891.81,1685436.31
10/14/2023,ETH,17090.33,18069,17041.47,17217.97,1508281.72
7/7/2023,ETH,20313.58,21743.05,18819.67,18840.79,1852347.78
12/10/2023,ADA,12783.3,13621.91,12666.33,13154.54,284275.14
5/25/2023,XRP,5577.02,5723.57,5538.66,5563.39,1844593.3
11/5/2023,LTC,12984,13128.7,12861.87,12984.17,19231
12/28/2023,LTC,10523.46,10806.52,10378.79,10491.09,1506883.41
6/27/2023,LTC,22748.4,23267.12,22128.93,22903.22,1268580.36
7/31/2023,XRP,3744.54,3819.44,3668.21,3784.43,1691051.02
12/2/2023,ETH,15403.09,16001.2,15392.36,15649.3,1811405.59
2/10/2023,ETH,26502.63,28363.68,26243.5,26764.47,1076200.42
10/6/2023,ADA,10164.63,10930.23,9833.62,10877.64,1893469.53
2/24/2023,ADA,14022.17,14197.98,13276.57,13694.4,1471307.97
6/20/2023,XRP,5362.54,5706.76,4957.04,5414.93,864246.14
8/15/2023,ETH,15926,16603.68,15703.52,16513.17,904504.79
8/28/2023,ADA,10111.62,10358.13,9879.52,10201.76,309728.13
3/27/2023,ADA,13716.46,14532.29,12950.7,13676.5,200258.76
8/15/2023,BTC,9045.31,9730.76,8478.41,9238,943355.5
8/20/2023,BTC,8723.93,8847.75,8655.26,8770.72,1755627.52
11/30/2023,XRP,3763.9,3853.28,3528.71,3749.41,295703.29
4/9/2023,ADA,14387.38,14533.88,13252.07,13918.54,243833.9
7/21/2023,LTC,19579.54,20825.49,18661.25,19714.19,1251739.83
6/13/2023,BTC,9503.47,9544.37,9308.58,9356.47,1737831.07
8/1/2023,XRP,3749.3,3930.48,3490.71,3866.71,1432654.53
10/3/2023,XRP,2854.07,3035.64,2672.4,2856.72,853053.39
9/24/2023,BTC,9097.58,9273.75,8562.94,8725.86,1670046.02
5/29/2023,BTC,9501.23,10001.01,9201.88,9459.07,1762899.74
8/19/2023,ADA,9614.01,10250.66,8890.88,9994.56,1656787.17
6/7/2023,XRP,5452.5,5572.17,5386.06,5390.36,1939651.69
6/23/2023,LTC,21465.07,22100.87,20372.57,20894.42,614623.88
10/2/2023,ADA,10531.83,10649.73,10074.23,10232.04,1637247.6
12/13/2023,LTC,11201.33,11925.15,10785.73,10837.89,1603732.42
11/3/2023,BTC,9497.6,9988.42,9367.23,9504.26,159340.26
7/12/2023,BTC,9808.44,9919.37,9056.54,9550.7,788769.32
6/8/2023,XRP,5419.1,5685.48,5280.67,5638.16,4907.97
11/6/2023,BTC,9403.14,9505.91,8733.9,9085.43,906081.7
12/8/2023,ETH,16646.53,17531.09,16087.77,17206.51,1050995.01
3/5/2023,BTC,9476.6,9935.25,8786.16,9293.73,1826952.18
9/13/2023,XRP,3375.67,3387.55,3244.02,3361.09,646036.47
12/22/2023,ADA,13690.14,14729.55,12748.74,13543.92,1452231.94
3/10/2023,LTC,17205.45,18294.05,16058.79,16671.59,1935006.4
8/14/2023,ETH,16050.76,16529.48,15347.62,15940.26,1659290.09
11/1/2023,LTC,13968.51,14291.97,12962.8,13745.37,735311.48
2/11/2023,XRP,3725.11,3929.04,3516.62,3619.17,856035.88
5/31/2023,LTC,16632.99,17182.81,15901.26,17025.7,1982505.05
4/17/2023,XRP,5247.86,5645.78,5135.22,5348.08,326522.71
6/27/2023,XRP,5304.14,5383.04,4938.23,4957.83,256233.82
5/14/2023,LTC,13584.15,13919.52,13563,13830.99,1917519.31
12/30/2023,ADA,13929.88,14893.92,13084.38,14622.43,989569.07
9/21/2023,XRP,3183.68,3358.81,3178.08,3298.51,135959.45
12/4/2023,XRP,3697.07,3936.7,3446.47,3797.85,1696291.83
11/17/2023,XRP,3752.26,4038.95,3596.82,3835.86,487468.64
3/19/2023,XRP,4384.4,4425.81,4105.69,4221.46,1456970.21
8/7/2023,BTC,8875.94,9164.12,8746.17,8890.37,1585522.25
12/17/2023,ETH,16255.34,17429.83,15846.03,16693.22,473527.41
10/14/2023,BTC,9045.42,9280.66,8691.16,9147.87,894413.3
8/9/2023,ETH,16045.75,16512.99,14828.28,15473.45,931240.4
1/10/2023,ADA,16590.63,17746.98,16134.03,16509.32,1309547.06
5/3/2023,ADA,13971.88,14700.76,13053.11,14480.2,1710889.25
11/24/2023,LTC,11198.42,11517.78,11108.61,11457.81,1603390.18
2/9/2023,LTC,19166.34,19988.85,18046.24,19968.2,1312903.01
10/3/2023,ADA,10140.63,10677.72,9537,10486.71,48334.32
12/27/2023,LTC,10431.66,10457.79,10233.88,10443.73,1820197.95
6/18/2023,XRP,5477.78,5519.71,5235.21,5270.72,1949076.63
2/3/2023,LTC,17099.66,18362.37,17002.68,18306.81,1031542.5
9/26/2023,ADA,10834.54,11416.91,10248.41,10472.65,793083.73
12/18/2023,LTC,10662.36,11040.7,10067.59,10424.66,1103260.28
6/23/2023,ETH,21277.79,21320.96,21271.63,21283.4,778146.3
6/23/2023,XRP,5446.45,5648.72,5197.27,5477.26,203454.58
5/31/2023,ADA,13887.24,14963.21,13389.08,14558.87,538631.28
6/24/2023,XRP,5502.06,5799.51,5073.33,5448.92,1176038.9
8/11/2023,ADA,8885.94,9535.12,8500.48,9248.58,479391.33
10/31/2023,ADA,11800.59,12677.1,11477.88,11719.77,327414.53
4/30/2023,XRP,4657.98,4667.23,4520.15,4633.63,618387.31
5/9/2023,ETH,21538.59,22538.44,21472.66,21557.99,1460640.75
1/8/2023,ADA,15801.48,16935.45,15234.46,16856,881438.59
10/5/2023,BTC,8957.16,9280.14,8650.04,9267.08,1372337.81
8/15/2023,ADA,8793.16,9406.63,8729.06,8894.97,1444370.48
12/25/2023,BTC,8251.44,8785.04,7843.19,8577.95,1843821.12
8/9/2023,LTC,16497.21,16871.52,15457.46,15764.97,1122356.44
8/25/2023,BTC,9475.12,9911.82,9039.63,9261.62,1531951.92
11/19/2023,ADA,10437.41,10887.87,10239.1,10707.85,340310.72
10/27/2023,LTC,15649.41,15958.9,14527.17,14562.47,1012103.21
7/28/2023,BTC,9127.24,9413.83,9047.97,9263.68,1714471.14
7/13/2023,ADA,8959.16,9415.53,8458.87,8842.24,368676.77
11/30/2023,LTC,11074.9,11865.03,10705.24,11791.88,1969882.93
2/28/2023,BTC,9219.9,9346.91,8779.54,9130.31,1361944.91
12/24/2023,LTC,11301.89,11546.28,10929.6,11114.86,1930227.85
11/5/2023,ADA,12038.66,12595.62,11573,11739.57,420066.3
12/30/2023,BTC,9672.86,10255.43,9344.18,9426.27,864439.4
7/20/2023,XRP,4135.73,4191.13,3933.28,4160.81,1502521.4
4/30/2023,LTC,15204.34,16215.2,14494.59,15811.58,940059.71
10/27/2023,XRP,3030.93,3100.84,2892.95,2929.62,373613.68
1/9/2023,ADA,16733.63,17786.83,15742.39,16754.24,455610.42
1/22/2023,LTC,19809.54,20293.94,19445.96,20162.71,1269718.68
12/13/2023,ETH,17182.81,17835.55,16146.82,16615.83,1568762.23
11/7/2023,LTC,12856.46,13384.14,12007.42,12215.85,1312210.84
1/30/2023,XRP,3331.25,3497.11,3185.5,3480.73,1999642.4
4/29/2023,BTC,9267.28,9927.33,8533.07,8726.03,1294750.05
2/20/2023,LTC,17804.38,18415.65,17055.02,18120.01,207026.72
12/14/2023,ETH,16438.83,17063.8,15607.34,16056.18,1291149.78
6/7/2023,ETH,22002.16,22135.43,21040.13,22130.22,1538948.9
5/29/2023,ETH,25513.5,26759.55,24803.34,25336.58,541381.91
3/23/2023,BTC,8844.81,8884.98,8743.84,8858.17,808792.75
9/7/2023,ETH,20924.04,22345.96,20383.47,22262.79,1951703.17
11/24/2023,ADA,10797.7,11223.39,10651.79,10978.31,252540.12
1/16/2023,ETH,23027.25,23964.07,22492.44,23822.61,969839.64
3/30/2023,ADA,13643.67,14727.69,13346.3,14660.63,1525638.07
3/26/2023,BTC,8787.44,9028.69,8585.94,8889.81,1276988.87
3/20/2023,ADA,13132.93,13394.22,12096.62,13193.72,1510488.5
11/26/2023,BTC,7786.48,8139.49,7502.19,7708.47,937321.05
7/29/2023,XRP,3944.19,4102.52,3801.15,3824.7,553573.48
1/26/2023,LTC,19360.04,20184.64,18004.36,18034.67,381177.82
3/18/2023,XRP,4397.03,4698.98,4081.1,4428.64,1015104.15
8/29/2023,LTC,16060.79,16372.21,15607.41,16261.98,1390235.17
11/16/2023,LTC,13798.87,14075.38,12736.26,13740.51,883615.38
3/28/2023,ETH,25471.49,26523.25,25456.66,25675.51,74068.52
5/6/2023,ETH,23406.83,24942.45,22254.68,22861.42,850118.94
9/15/2023,LTC,12795.13,12984.58,12700.74,12877.32,1478442.41
10/15/2023,BTC,9032.17,9475.59,8644.7,9439.53,1736647.04
2/12/2023,XRP,3626.61,3786.47,3602.62,3697.01,1021792.52
12/17/2023,ADA,13621.37,14140.67,12882.46,13790.32,600686.43
6/2/2023,LTC,17596.97,17814.56,16337.45,16892.58,1140697.32
4/15/2023,XRP,5078.65,5110.37,4947.35,5013.01,1118377.93
5/18/2023,XRP,5263.84,5525.23,5117.74,5185.94,121289.89
11/6/2023,ETH,19413.77,19668.7,18529.56,18885.5,778771.9
1/15/2023,XRP,3265.74,3289.16,3190.04,3232.95,521551.62
12/11/2023,ADA,13225.8,14046.77,12377.95,13620.55,1051623.8
6/6/2023,ADA,13790.01,14274.33,13367.06,13905.59,1389302.38
8/21/2023,ADA,10038.67,10671.04,9318.79,10464.24,1516122.91
11/24/2023,BTC,8131.38,8608.33,7494.76,7915.43,1449073.92
5/9/2023,LTC,15543.26,15611.25,14761.72,15122.11,540569.2
10/17/2023,ETH,18319.85,19758.04,17475.81,18649.45,815748.36
11/21/2023,LTC,12076.19,12108.3,11245.89,11250.41,1548996.96
2/21/2023,XRP,3896.75,4112.06,3885.26,4038.37,1609476.83
1/14/2023,XRP,3358.23,3406.42,3135.21,3268.87,679014.29
6/27/2023,BTC,9902.6,10476.14,9129.97,9825.76,1541218.15
8/2/2023,ADA,8626.91,9158.67,8371.75,8894.45,1374000.91
8/20/2023,ETH,15948.85,17137.64,15277.6,16059.05,1475680.78
3/28/2023,BTC,8806.42,9199.72,8308.88,8728.27,1482096.86
7/9/2023,LTC,24204.01,24303.89,24072.22,24171.63,1878844.04
9/28/2023,ADA,10215.41,10701.85,9738.89,10438.45,458218.48
4/3/2023,ETH,25392.73,25600.7,24463.41,25088.2,542833.15
2/24/2023,BTC,9237.43,9246.57,9016.04,9151.49,1563589.64
12/16/2023,LTC,10201.85,10526.53,9922.39,10319.06,153679.36
8/10/2023,BTC,8551.48,9003.75,8151,8432.6,227564.06
4/24/2023,BTC,9048.23,9396.16,8494.12,8505.62,178916.68
1/6/2023,LTC,19415.2,19637.69,18178.47,19097.15,539529.98
10/1/2023,LTC,13090.75,13290.32,12650.39,13099.52,1668508.96
4/22/2023,XRP,5397.15,5524.08,4977.46,5055.55,1567801.21
6/24/2023,BTC,9357.63,9777.85,9172.08,9565.41,230329.18
10/23/2023,ETH,19305.1,20343.09,18372.85,19402.62,1353360.81
8/13/2023,ETH,16125.39,16538.8,15993.72,16268.21,846435.32
11/29/2023,LTC,11153.98,11615.98,10807.09,11059.66,1237671.19
1/19/2023,BTC,9391.28,9994.14,9292.27,9334.07,296276.33
2/28/2023,ETH,28156.59,29458.76,27262.98,27990.03,176317.67
4/11/2023,ADA,14584.97,15197.06,13581.37,14993.83,836876.54
10/13/2023,BTC,8997.01,9412.21,8745,9104.25,1958766.89
10/16/2023,ADA,11494.13,12049.18,11432.23,11518.77,1284838.23
3/5/2023,ETH,27574.91,29470.76,26095.15,27491.84,420480.89
10/13/2023,LTC,12952.04,13383.41,12122.62,12507.16,595370.96
10/9/2023,LTC,12340.83,12767.38,12260.13,12407.64,65241.24
2/1/2023,BTC,9251.3,9557.71,9163.8,9302.15,751319.79
6/4/2023,LTC,17202.6,17939.03,16952.53,17060.17,361366.45
9/27/2023,LTC,13009.68,13733.86,12417.19,12688.83,179458.69
8/3/2023,BTC,8923.56,9200.61,8864.95,9160.85,80769.49
8/30/2023,LTC,16054.71,16689.97,15043.23,16147.37,936832.63
11/23/2023,BTC,8006.66,8209.54,7723.76,8036.92,695288.16
7/15/2023,ETH,17802.08,18510.62,16605.43,18363.3,109001.2
8/27/2023,ADA,10111.86,10567.74,9880.34,10091.14,1431957.53
6/8/2023,ADA,14143.88,14597.79,13057.78,14488.43,469371.79
12/28/2023,XRP,4327.2,4526.28,4206.95,4235,514264.21
12/8/2023,BTC,8150.46,8188.47,7900.68,8052.93,1468866.38
5/28/2023,BTC,9690.49,10396.1,9451.58,9615.59,1630673.06
12/27/2023,BTC,9140.78,9687.53,9030.71,9640.66,1268140.32
3/25/2023,BTC,8617.97,8896.91,8436.46,8704.92,1989512.71
2/18/2023,BTC,9560.7,9862.67,9448.98,9463.35,1142868.65
4/14/2023,ETH,22328.85,22833.05,21165.28,22123.71,1016391.38
6/5/2023,BTC,9669.7,10120.55,9625.35,9977,1348812.73
1/7/2023,LTC,19173.41,20163.64,18735.41,19540.42,1295894.45
7/8/2023,ADA,8942.76,9226.22,8352.71,8820.03,252983.2
1/9/2023,LTC,19366.92,20860.53,18201.03,18919.43,1063408.86
2/3/2023,ADA,16620.05,16651.87,15512.4,15595.6,1030279.29
5/16/2023,ETH,22166.18,23282.12,21418.1,22485.92,1312983.45
6/29/2023,BTC,9612.53,9675.86,8917.32,9654.34,1546863.72
6/29/2023,XRP,4960.56,5018.35,4750.05,4911.92,582836.83
5/15/2023,XRP,5230.33,5468.1,4998.51,5395.91,1001364.31
7/14/2023,ADA,8907.7,9421.92,8724.34,8779.64,1824780.92
7/17/2023,ADA,9203.71,9892.5,8669.74,9512.06,372241.23
6/13/2023,ETH,21616.97,22875.15,21231.73,21262.57,995905.05
12/13/2023,BTC,8302.38,8667.67,7973.41,8429.9,1068267.05
6/20/2023,LTC,21296.81,22757.37,20673.74,22005.01,1157175.66
11/22/2023,ADA,10881.47,11586.09,10011.58,10761.43,1799198.43
11/13/2023,ADA,10558.17,10954.99,9746.45,10466.99,420441.37
8/5/2023,XRP,4440.13,4514.68,4167.94,4371.47,1105677.89
5/11/2023,LTC,14761.5,14887.23,13830.83,13842.43,1819464.34
8/25/2023,ETH,16760.03,17146.38,16552.9,16640.94,569479.69
11/18/2023,ADA,10567.34,10591.43,10119.71,10466.41,289537.28
9/1/2023,BTC,8740.47,9281.82,8319.62,8452.47,1727797.22
1/26/2023,XRP,3682.14,3754.65,3534.3,3555.08,657986.89
9/11/2023,LTC,12823.32,12941.49,12715.66,12845.56,478295.5
11/9/2023,BTC,8175,8233.99,7530.63,7683.39,841065.81
3/12/2023,ETH,29499.9,30478.42,27247.27,28377.04,1612280.99
9/27/2023,ADA,10369.53,10500.55,10089.62,10223.46,1033416.13
9/27/2023,XRP,2839.44,2911.57,2791.05,2795.82,1583767.76
11/5/2023,BTC,9656.18,10157.11,9294.61,9526.47,376813.25
3/7/2023,ETH,27018.41,28583.48,26164.15,28071.03,1413904.48
1/6/2023,ETH,20932.16,22307.96,20601.93,21665.1,881486.38
7/21/2023,ETH,16441.82,16538.54,15896.08,15930.99,872294.26
1/18/2023,LTC,19502.55,20388.06,18359.49,20222.61,1278747.79
7/1/2023,BTC,9797.21,10452.19,9174.56,10233.39,1757395.83
4/20/2023,LTC,17855.42,19171.87,16974.34,18181.53,1077955.73
9/14/2023,ETH,22011.48,22602.12,21893.77,22312.18,752169.05
11/25/2023,ETH,15253.79,15883.74,14261.12,15071.14,1321951.63
10/6/2023,LTC,12272.93,12752.42,11296.09,11809.09,1668385.99
3/14/2023,XRP,3864.2,4037.93,3705.42,4035.82,1569986.72
8/9/2023,ADA,9025.53,9145.72,8755.12,9022.44,1903740.32
10/24/2023,BTC,9578.75,10143.97,9152.04,9277.44,1053957.93
11/20/2023,XRP,3700.47,3897.61,3686.12,3827.95,1331287.26
4/7/2023,ETH,22642.13,23782.33,22080.83,22839.42,711893
4/5/2023,LTC,20181.07,20677.34,19339.78,19665.89,1087509.35
9/29/2023,XRP,2774.15,2819.83,2564.22,2798.79,1976764.18
1/13/2023,ETH,22905.2,23272.95,22349.11,22599.73,930456.68
12/24/2023,XRP,4182.68,4417.16,3979.84,4337.33,1567165.64
4/16/2023,BTC,9753.11,10371.16,9265.6,9973.52,1542728.08
5/7/2023,BTC,9322.19,9369.43,9064.88,9068.64,1736796.21
7/20/2023,ADA,9042.44,9614.11,8778.29,8859.49,450424.72
12/27/2023,XRP,4473.36,4722.16,4117.4,4387.87,629277.87
12/22/2023,BTC,8727.02,8905.92,8238.52,8619.26,1138560.81
1/22/2023,ADA,16286.89,17023.58,16284.04,16750.19,1468168.55
11/14/2023,ETH,16895.64,17623.39,15594.51,16929.04,845523.61
12/18/2023,ADA,13614.44,14385.93,13252.97,13489.48,1467187.52
11/26/2023,LTC,11718.89,11813.5,11248.93,11277.99,1081535.51
7/29/2023,BTC,9161.93,9529.23,8495.35,8871.54,22172.77
9/22/2023,LTC,12640.34,12979.79,12125.28,12425.03,1091884.43
5/21/2023,BTC,9643.51,10132.37,9489.15,9841.44,748406.83
11/23/2023,LTC,11696.16,12190.35,10938.38,11198.13,1655323.9
5/6/2023,LTC,14893.66,15343.52,14835.36,15212.99,801404.45
4/26/2023,LTC,17350.42,17934.89,16254.9,16632.2,1494243.73
12/14/2023,LTC,10959.25,11178.37,10132.39,10191.65,877673.21
9/14/2023,XRP,3373.87,3542.48,3356.15,3429.76,856332.71
1/27/2023,XRP,3532.07,3809.36,3283.98,3480.24,1858367.74
3/4/2023,LTC,16941.78,17757.48,15642.06,17690.48,1768198.71
1/1/2023,XRP,3555.51,3629.97,3513.36,3519.17,1236390.1
8/11/2023,XRP,4053.34,4063.78,3774.19,4057.19,1988520.48
1/11/2023,BTC,8403.54,8560.02,7838.57,8017.39,483064.44
4/5/2023,ADA,13550.07,14454.48,12505.64,13848.38,1197861.45
2/14/2023,ADA,15465.47,16369.88,14760.91,15208.62,1759287.9
10/10/2023,BTC,9764.55,9892.14,9151.7,9339.99,1678104.45
10/19/2023,BTC,10074.59,10677.37,9688.48,10133.77,335468.9
9/19/2023,ETH,22562.89,23711.9,20982,22799.88,576090.38
6/22/2023,ADA,11785.51,11787.01,11407.59,11558.67,155462
12/29/2023,ETH,16287.21,17059.9,15411.06,15875.7,169713.5
5/10/2023,BTC,9352.73,9713.32,9101.11,9493.79,298160.25
12/17/2023,XRP,4007.79,4104.84,3878.31,3917.38,1490655.27
11/20/2023,BTC,7639.03,8059.73,7122.63,7844.95,498195.79
11/16/2023,ADA,10759.21,11555.36,10575.5,10604.87,408949.71
7/11/2023,XRP,4580.85,4652.67,4278.91,4376.76,203279.24
7/4/2023,XRP,4648.42,4759.84,4398.75,4436.61,1752334.85
8/31/2023,ADA,10027.52,10435.51,9923.42,10188.07,954471.7
7/11/2023,LTC,23562.45,24900.84,21915.58,22268.96,1154290.56
1/30/2023,LTC,18609.69,19955.24,17381.17,18325.98,267504.28
9/8/2023,LTC,15092.59,15625.47,14331.66,14395.23,765662.54
1/27/2023,ADA,17173.29,17282.77,16569.41,16623.95,725231.69
6/21/2023,XRP,5350.24,5374.12,4944.57,5309.66,803964.44
6/8/2023,BTC,9475.34,10220.89,9235.34,9379.65,125003.62
11/8/2023,ADA,12434.05,12450.11,11817.35,12083.12,1923175.94
9/27/2023,ETH,20834.39,21112.97,19705.35,20150.45,1690144.78
6/1/2023,ETH,26013.08,26665.01,23954.05,23977.03,136835.96
7/28/2023,LTC,18465.15,18652.13,17392.2,17643.23,184847.72
8/21/2023,ETH,15828.52,16067.92,14590.14,15775.31,1670060.09
7/15/2023,BTC,9408.64,9598.88,8742.23,9317.02,1135018
2/16/2023,ADA,14405.49,14600.62,14335.43,14404.23,1212734.2
2/17/2023,LTC,19756.15,20435.23,19119.35,19129.91,960905.83
2/15/2023,ETH,27189.59,29134.9,26202.95,27355.4,647598.4
4/7/2023,BTC,10079.22,10707.96,9377.22,9954.38,859390.04
5/20/2023,XRP,5282.65,5372.56,5215.32,5259.56,323671.19
3/10/2023,XRP,4000.26,4154.79,3735.69,3801.2,984879.28
6/6/2023,BTC,10094.89,10526.07,9995.94,10219.86,26528.26
2/24/2023,ETH,29653.45,30836.37,29196.68,30193.59,987440.13
7/26/2023,XRP,4409.97,4491.17,4071.69,4286.57,673411.59
4/23/2023,ETH,19212.58,20105.22,18835.99,19863.87,1514398.36
5/30/2023,XRP,5355.76,5703.61,5348.81,5393.08,741590.8
10/31/2023,ETH,20463.91,20507.7,19120,19958.98,654584.82
10/22/2023,ADA,12151.04,12336.6,11250,11993.18,1635693.78
7/16/2023,XRP,4168.54,4274.57,3978.3,4166.77,1842106.17
4/21/2023,LTC,18177.5,18957.26,17057.93,17216.75,1430127.18
3/24/2023,ETH,26351.04,28099.61,24880.92,26571.06,350850.48
6/12/2023,XRP,5707.22,5851.6,5429.55,5570.82,1760316.82
6/28/2023,BTC,9829.98,10230.05,9426.4,9664.63,1303404.86
1/26/2023,ETH,24455.99,25803.09,24257.69,25663.33,860698.53
8/2/2023,ETH,15439.41,15708.68,14646.94,14900.76,1997904.37
6/30/2023,ADA,10461.19,11221.26,10044.46,10963.55,1424334.93
4/17/2023,ADA,15841.37,16068.5,15170.32,16062.5,12199.26
6/11/2023,ADA,13916.21,14692.88,13386.37,14629.5,1136408.56
2/17/2023,ADA,14234.02,14497.83,13412.58,13516.74,1104774.72
7/23/2023,LTC,19693.31,20163.99,19541.5,19952.14,1262795.59
5/24/2023,XRP,5564.16,5685.69,5413.83,5501.27,422037.16
9/22/2023,XRP,3250.78,3487.99,3107.46,3301.92,1483886.03
12/26/2023,LTC,10434.26,10621.61,9916.16,10381.71,1065451.38
10/27/2023,ETH,19164.33,20338.68,18541.34,19900.67,1602167.48
5/23/2023,BTC,10200.46,10407.97,9544.3,9648.58,1704536.55
10/20/2023,LTC,14081.35,14602.7,13814.36,14222.73,1678556.88
7/29/2023,LTC,17753.36,18679.27,16996.42,18357.87,872687.92
2/26/2023,ETH,29462.17,31541.42,27760.7,30137.4,1640422.66
9/29/2023,ETH,20088.81,20319.78,18701.8,19157.13,1557836.88
6/5/2023,ADA,14265.19,14478.73,13532.54,13686.53,1094009.44
8/2/2023,XRP,3871.72,3952.6,3800.5,3843.37,693918.09
9/8/2023,ETH,22192.28,23063.04,21487.76,22293.61,113039.19
10/22/2023,BTC,9448.98,9489.67,9275.83,9387.88,1992031.45
2/2/2023,ADA,17005.89,17973.7,16284.65,16455.24,1739048.13
10/1/2023,ADA,10533.48,10538.26,10482.91,10485.97,818166.76
3/30/2023,BTC,9198.52,9362.08,8626.99,9267.57,841524.66
